9	1929.6	1296.3	1
10	1937.6	1288.2	1
11	1990.1	1300.3	1
12	2145.4	1381	1
13	2359.2	1405.2	1
14	2564.9	1467.7	1
15	2631.4	1447.6	1
16	2696	1431.4	1
17	2748.4	1431.4	1
18	2788.7	1385	1
19	2792.8	1372.9	1
20	2772.6	1358.8	1
30	1923.5	1258	1
31	1923.5	1258	1
32	1957.8	1253.9	1
33	2111.1	1330.6	1
34	2205.9	1500	1
35	2270.4	1754.1	1
36	2238.1	1895.3	1
37	2183.7	1986	1
38	2167.6	1994.1	1
39	2161.5	1986	1
40	2161.5	1986	1
41	2149.4	1988.1	1
42	2167.6	1986	1
56	2015.5	1264.5	1
57	2035.5	1264.5	1
58	2135.5	1368.5	1
59	2263.5	1572.5	1
60	2377.5	1772.5	1
61	2375.5	1878.5	1
62	2365.5	1916.5	1
63	2389.5	1932.5	1
64	2399.5	1942.5	1
65	2409.5	1948.5	1
66	2427.5	1970.5	1
78	2095.5	1256.5	1
79	2266.4	1278.1	1
80	2508.4	1395.1	1
81	2712.1	1500	1
82	2722.2	1592.8	1
83	2699.5	1640.5	1
84	2699.5	1654.5	1
85	2689.5	1662.5	1
86	2697.5	1674.5	1
87	2685.5	1658.5	1
