first_f,orig_x,orig_y,stim_x,stim_y,last_f,stim_x_0,stim_y_0,stim_theta,r_px,quadrant,video,order,vid_ord,x0,y0,x1,y1,cond,arc,type,obstacle,id,x_int,y_int,abs_rads,radians,degs,succ4,succ5,succ6,rho0,rel_x0,rel_y0
1,971.82,-535.81,521.82,-476.73,227,-0.991491452105172,0.1301718110897185,3.011050390359223,453.86170404650795,right,G1D_0_obstacle/WIN_20210312_11_29_15_Pro,1,G1D_0_obstacle/WIN_20210312_11_29_15_Pro_1,-0.09976607322516061,-0.1739516669860075,-0.055964184185492136,-0.9257886185456694,Herm 0 obst,0,Herm,obst,30,-0.05171861140038339,-0.9986616970900687,-1.6225380222758612,-3.0627920858401882,265.485060044713,FALSE,FALSE,FALSE,0.20053042615518216,-0.1854583213331005,0.07627360527920127
1,979.09,-531.63,1292.6,-859.41,287,0.691201120823208,-0.7226624458021471,-0.8076465150385248,453.57275987431154,bottom,G1D_0_obstacle/WIN_20210312_11_36_48_Pro,1,G1D_0_obstacle/WIN_20210312_11_36_48_Pro_1,-0.0403463382701182,-0.1967490288101276,-0.1740404340460722,-0.9433547114217546,Herm 0 obst,0,Herm,obst,14,-0.18121897157421596,-0.9834427712590008,-1.7530221310023772,0.6254207108310439,54.1660328493093,FALSE,FALSE,FALSE,0.20084324073648888,0.1651499327278822,0.11429570013570593
1,959.64,-531.63,1305.2,-239.32,420,0.7634809767087436,0.6458303168819678,0.702110324679736,452.6111462392415,left,G1D_0_obstacle/WIN_20210312_11_46_19_Pro,1,G1D_0_obstacle/WIN_20210312_11_46_19_Pro_1,-0.11499937735180593,-0.16431323138624046,-0.746932555260808,-0.5851822302670384,Herm 0 obst,0,Herm,obst,33,-0.7896118051326324,-0.6136067121497173,-2.480972422001091,-1.6122864198859306,182.377207225721,FALSE,FALSE,FALSE,0.20055845731330119,0.05117994206859082,-0.19391830323552994
1,964.79,-529.35,1028.3,-981.25,269,0.13917223451954555,-0.9902681905114576,-1.4311708615908234,456.34102390646405,bottom,G1D_0_obstacle/WIN_20210312_12_01_32_Pro,1,G1D_0_obstacle/WIN_20210312_12_01_32_Pro_1,0.16787883619181876,0.10906317291824583,0.8875160872738337,0.018823641859910274,Herm 0 obst,0,Herm,obst,8,0.9999888606347639,0.004720021862945872,0.004720039389039782,3.0066872277747603,277.729511532617,FALSE,FALSE,FALSE,0.20019510315718192,-0.1814236368196656,-0.08463771813583339
1,965.36,-527.06,622.14,-243.9,350,-0.7713694171595724,0.636387635227855,2.4517865411790485,444.94893414862787,right,G1D_0_obstacle/WIN_20210312_12_09_32_Pro,1,G1D_0_obstacle/WIN_20210312_12_09_32_Pro_1,-0.20312443308339298,-0.043712881428103596,-0.77393150892451,-0.5605137598030342,Herm 0 obst,0,Herm,obst,44,-0.807043098509498,-0.5904925377582589,-2.5099236497735697,2.8922714430218646,284.285053108635,FALSE,FALSE,FALSE,0.20777476102307815,-0.16298465749650082,0.1288656383173791
1,962.5,-529.92,1161,-927.48,527,0.44670942919820966,-0.8946790965845853,-1.1077123134752433,444.3604433340124,bottom,G1D_0_obstacle/WIN_20210312_12_20_23_Pro,1,G1D_0_obstacle/WIN_20210312_12_20_23_Pro_1,0.16743164499922836,0.12100537031731846,-0.09526050447335127,0.8753929514549698,Herm 0 obst,0,Herm,obst,43,-0.13544229956932763,0.9907852358040932,1.706656188817145,-1.8980204780923016,198.748562824092,FALSE,FALSE,FALSE,0.20658086889346508,-0.20385183279194793,-0.033467680830059174
1,971.65,-532.21,1329.7,-233.03,441,0.7673721091693322,0.6412020321778547,0.6960636691970233,466.59240767505,left,G1D_0_obstacle/WIN_20210312_18_31_32_Pro,1,G1D_0_obstacle/WIN_20210312_18_31_32_Pro_1,0.20221074849916632,0.020853318313692543,0.5491945342120973,-0.6816441818776876,Herm 0 obst,0,Herm,obst,46,0.6055739657522627,-0.795789024806875,-0.9203094034642391,-0.04557674586636562,92.6113551820831,FALSE,FALSE,FALSE,0.20328317120038558,0.11365568800831281,0.16854207865290594
1,971.65,-528.2,525.47,-382.33,440,-0.9504931471737361,0.31074551835186026,2.8256153726048963,469.41948116796345,right,G1D_0_obstacle/WIN_20210312_18_43_05_Pro,1,G1D_0_obstacle/WIN_20210312_18_43_05_Pro_1,-0.1705936869103786,-0.10481030714274006,-0.8676248352255127,0.11211720457159395,Herm 0 obst,0,Herm,obst,47,-0.9887159057464129,0.14980272936115155,2.9912239058949366,1.7364048600849369,350.511329991129,TRUE,TRUE,TRUE,0.20021839699945604,-0.1526327023588694,0.1295787971377284
1,968.79,-533.35,1309.2,-250.19,233,0.7687929857426,0.6394977287473181,0.6938447635118026,442.78499714872913,left,G1D_0_obstacle/WIN_20210312_18_54_02_Pro,1,G1D_0_obstacle/WIN_20210312_18_54_02_Pro_1,0.08516548718414108,0.19248619657131633,0.49100579604094674,0.810031962034894,Herm 0 obst,0,Herm,obst,49,0.5200072047084238,0.8541618740328625,1.0239369412926884,1.9008885045757822,341.087111362873,TRUE,TRUE,TRUE,0.21048538210004877,-0.09351890215438213,0.18856911469708562
1,968.79,-527.63,897.29,-85.447,282,-0.15962444002220597,0.9871778148578894,1.7311065300108206,447.9263951688938,top,G1D_0_obstacle/WIN_20210312_19_02_15_Pro,1,G1D_0_obstacle/WIN_20210312_19_02_15_Pro_1,-0.1890042670248944,-0.07661973121065896,-0.8288192078076076,-0.21454417742844745,Herm 0 obst,0,Herm,obst,50,-0.9695528811677593,-0.2448820340884501,-2.894194633351287,-3.0545048365672107,265.010235637598,FALSE,FALSE,FALSE,0.20394410058741883,-0.19881120100960564,-0.04546759854588083
1,967.65,-529.35,1175.3,-923.48,213,0.4661210831594419,-0.8847209366994028,-1.085894977741087,445.4851056993937,bottom,G1D_0_obstacle/WIN_20210312_19_12_22_Pro,1,G1D_0_obstacle/WIN_20210312_19_12_22_Pro_1,-0.1527997213130903,0.1361212736951052,-0.8089608280712727,0.40450286147522996,Herm 0 obst,0,Herm,obst,45,-0.8976216842554646,0.44076673190519133,2.6851399775760227,-0.9413540250675796,143.935612664025,FALSE,FALSE,FALSE,0.20463810980786495,0.0717361170317196,-0.19165251237316777
1,972.23,-529.35,654.18,-843.39,339,-0.7115783709261408,-0.7026067335502126,-2.3625384383718746,446.9641194771679,right,G1D_0_obstacle/WIN_20210312_19_18_26_Pro,1,G1D_0_obstacle/WIN_20210312_19_18_26_Pro_1,-0.17918664275263205,-0.08958213479604667,-0.6079235181513942,0.6667873035281172,Herm 0 obst,0,Herm,obst,48,-0.6571985955963361,0.7537174576366155,2.287892253502696,-0.06195828851011953,93.5499484374837,FALSE,FALSE,FALSE,0.20033175438650871,0.062153032217998797,0.1904463504551475
1,969.94,-529.92,531.19,-673.5,212,-0.9504041143418228,-0.31101771564033986,-2.825328984390099,461.6457287791148,right,G1D_0_obstacle/WIN_20210314_13_08_34_Pro,1,G1D_0_obstacle/WIN_20210314_13_08_34_Pro_1,0.1597761993706048,-0.13009976320768077,0.8908562873258532,-0.23790970684481472,Herm 0 obst,0,Herm,obst,35,0.9684142267942818,-0.24934691765175898,-0.2520058132657311,-2.139065809260322,212.559442971352,FALSE,FALSE,FALSE,0.2060446123343434,-0.17334057876941766,-0.11138862609752022
1,957.35,-536.21,1227.9,-171.82,413,0.596125609002828,0.8028911870801718,0.9321294618767414,453.84730317585894,top,G1D_0_obstacle/WIN_20210314_13_15_15_Pro,1,G1D_0_obstacle/WIN_20210314_13_15_15_Pro_1,-0.16509958189828844,-0.11973190017820595,-0.9049739794109832,-0.4033294870743583,Herm 0 obst,0,Herm,obst,38,-0.9135917236962011,-0.4066327119081842,-2.7228273970568124,-2.084160532138658,209.413602319285,FALSE,FALSE,FALSE,0.2039450903142155,-0.06118174738595804,-0.19455177627067385
1,958.02,-533.05,1324.6,-821.27,834,0.7861173806441726,-0.6180772312981162,-0.6662944390529133,466.31712900128383,left,G1D_0_obstacle/WIN_20210314_13_26_55_Pro,1,G1D_0_obstacle/WIN_20210314_13_26_55_Pro_1,0.04025157737653747,-0.20127933151634583,-0.5861247271473218,-0.719896351907493,Herm 0 obst,0,Herm,obst,10,-0.6423275372287414,-0.766430254437845,-2.2683275968713783,-0.031236831023568445,91.7897385830138,FALSE,FALSE,FALSE,0.2052646067323016,0.13335059736916768,0.15604863651519854
1,979.66,-532.21,566.08,-346.29,378,-0.91207906604139,0.4100143622960857,2.719122844692267,453.4475303714862,right,G1D_0_obstacle/WIN_20210314_13_45_19_Pro,1,G1D_0_obstacle/WIN_20210314_13_45_19_Pro_1,0.006307234703995328,-0.2030885468150093,0.5904542026740217,-0.7077114296710248,Herm 0 obst,0,Herm,obst,28,0.6504555243080328,-0.7595443442598742,-0.862612310307385,-2.0109388282047553,205.218307715116,FALSE,FALSE,FALSE,0.20318646376430569,-0.18264675528772645,-0.08902191775011863
1,975.13,-533.05,1429.5,-593.78,236,0.9911857455249279,-0.13247949980352763,-0.1328701133460357,458.41054721722975,left,G1D_0_obstacle/WIN_20210314_13_58_10_Pro,1,G1D_0_obstacle/WIN_20210314_13_58_10_Pro_1,0.19866471343828868,-0.04696663314292709,0.9551918093029913,0.05180945365278733,Herm 0 obst,0,Herm,obst,15,0.9983487161376952,0.05744424241136691,0.057475882227705985,1.761142322368638,349.093977806409,TRUE,TRUE,TRUE,0.20414096353818764,0.020233655421652355,0.20313574816505708
1,977.38,-535.64,1289.7,-223.88,233,0.7077409979178768,0.7064719951039871,0.784500842781984,441.2913776633303,left,G1D_0_obstacle/WIN_20210314_14_06_53_Pro,1,G1D_0_obstacle/WIN_20210314_14_06_53_Pro_1,0.19583432710061116,0.05445381717458555,0.8529964985791724,0.38369206508534476,Herm 0 obst,0,Herm,obst,7,0.9108724782749749,0.41268793091294187,0.42540303738435153,1.2116985213972642,20.5747886816945,TRUE,TRUE,TRUE,0.20326411851537485,0.0998122688690368,0.17707007894911964
1,974.51,-530.49,662.18,-848.54,307,-0.7006617265869894,-0.7134936193801167,-2.347120847276369,445.7643227087605,bottom,G1D_0_obstacle/WIN_20210314_14_16_40_Pro,1,G1D_0_obstacle/WIN_20210314_14_16_40_Pro_1,-0.20017304089699056,0.04491162477594695,-0.615953287449139,0.7840690297423194,Herm 0 obst,0,Herm,obst,16,-0.6174032928795667,0.7866467910958945,2.2362337544923756,-0.12903437861594513,97.3931253067868,FALSE,FALSE,FALSE,0.20514945854660135,0.17429004401125991,0.10820943073742137
1,973.94,-529.92,824.64,-955.51,239,-0.3310288339939564,-0.9436206393803612,-1.9081899984053203,451.01811282918567,bottom,G1D_0_obstacle/WIN_20210314_14_28_43_Pro,1,G1D_0_obstacle/WIN_20210314_14_28_43_Pro_1,-0.13442919092467256,0.14839758780452436,-0.9664578596759925,-0.10272314721326198,Herm 0 obst,0,Herm,obst,27,-0.9938223899066484,-0.11098223876025357,-3.030381313610803,0.44860501158941357,64.2968261675092,FALSE,FALSE,FALSE,0.2002324934641318,0.17597403955017166,-0.09553108836006323
1,967.08,-539.07,960.21,-75.722,230,-0.01482523931837587,0.9998901001005825,1.5856221092345848,463.398927495522,top,G1D_0_obstacle/WIN_20210314_14_39_03_Pro,1,G1D_0_obstacle/WIN_20210314_14_39_03_Pro_1,0.06294792298646794,-0.19626717845797953,-0.19380709507763788,-0.9085476357820627,Herm 0 obst,0,Herm,obst,36,-0.21809542811790444,-0.9759274482429869,-1.7906588196210511,-1.8054846020607394,193.446647673937,FALSE,FALSE,FALSE,0.20611464370142818,0.06003129712508124,-0.19717882673767714
1,961.36,-536.21,561.51,-745,276,-0.8864278662235097,-0.4628667605072065,-2.6603661160307617,451.08013323576995,right,G1D_0_obstacle/WIN_20210314_14_53_40_Pro,1,G1D_0_obstacle/WIN_20210314_14_53_40_Pro_1,0.08242437930771551,0.18768283895081242,0.5922229340576425,0.7355234149196851,Herm 0 obst,0,Herm,obst,17,0.630252191136613,0.7763904787975561,0.8889183329124292,-1.163104531441499,156.640980784139,FALSE,FALSE,FALSE,0.2049844539005306,0.12821579302095984,-0.15993541434249373
1,965.36,-537.93,533.48,-390.34,255,-0.9462702398745815,0.3233769211426535,2.8122966675360566,456.4023909884785,right,G1D_0_obstacle/WIN_20210314_15_01_50_Pro,1,G1D_0_obstacle/WIN_20210314_15_01_50_Pro_1,0.05013120100104292,0.19428031436898927,0.2619179968384911,0.9375279543853259,Herm 0 obst,0,Herm,obst,26,0.26920020425968827,0.963084238281648,1.2982338443585446,0.056733503617384606,86.7494096857337,FALSE,FALSE,FALSE,0.20064390811863753,0.20005295311375332,0.01538810630281289
1,956.21,-531.63,1014.6,-982.97,221,0.12830110743249803,-0.9917352599517648,-1.442140588277847,455.10129388961315,bottom,G1D_0_obstacle/WIN_20210314_15_13_52_Pro,1,G1D_0_obstacle/WIN_20210314_15_13_52_Pro_1,-0.1319706201814664,0.15836034959171286,-0.7378137669752375,0.5455049311730074,Herm 0 obst,0,Herm,obst,42,-0.8074162712437551,0.5899821734008839,2.5105558915629094,-0.7596925005439337,133.527174008907,FALSE,FALSE,FALSE,0.20614132267425272,0.11056210908564805,-0.17398351918622534
1,956.21,-530.49,630.72,-840.53,304,-0.7240829090595065,-0.689712940873174,-2.380500120842685,449.5203462580976,right,G1D_0_obstacle/WIN_20210314_15_21_12_Pro,1,G1D_0_obstacle/WIN_20210314_15_21_12_Pro_1,0.17060406862199637,0.10562369511243168,0.764792968464677,0.5968139200666209,Herm 0 obst,0,Herm,obst,29,0.7878466788285678,0.6158714238043487,0.6634915719398917,-1.6683972876021134,185.592123130675,FALSE,FALSE,FALSE,0.20065421301229328,-0.04118752147158197,-0.19638151968708956
1,959.07,-535.07,970.51,-990.4,513,0.025116708703844248,-0.9996845257099293,-1.5456769765324294,455.47369023907396,bottom,G1D_0_obstacle/WIN_20210314_15_33_26_Pro,1,G1D_0_obstacle/WIN_20210314_15_33_26_Pro_1,0.1280644771586764,0.16202911733773936,0.16955973891590223,0.9444453306934322,Herm 0 obst,0,Herm,obst,24,0.17171829444651804,0.9851460944207104,1.3982227191759617,-1.7684892846762983,191.326972126062,FALSE,FALSE,FALSE,0.20652831567407906,-0.13209371425037444,-0.15876144314887186
1,963.07,-533.92,502.59,-536.78,294,-0.99998071285429,-0.006210790563679705,-3.1353818230963313,460.4888815161557,right,G1D_0_obstacle/WIN_20210314_15_48_50_Pro,1,G1D_0_obstacle/WIN_20210314_15_48_50_Pro_1,0.11429157600226128,0.16769134521935422,0.33666393744310374,0.7912894634942802,Herm 0 obst,0,Herm,obst,25,0.3837823808302342,0.9234235670396748,1.1769074583895156,-0.4000996988988428,112.924024131359,FALSE,FALSE,FALSE,0.20293583125352038,0.16697826989020179,-0.11533086746848058
1,963.07,-534.49,1076.3,-968.67,273,0.25235022459578943,-0.9676359667490945,-1.3156880066365177,448.70179997410304,bottom,G1D_0_obstacle/WIN_20210314_15_58_22_Pro,1,G1D_0_obstacle/WIN_20210314_15_58_22_Pro_1,-0.0497212179699027,-0.20144782125950214,-0.5876954360673827,-0.7725843756811485,Herm 0 obst,0,Herm,obst,11,-0.6078886092242695,-0.7940223162955706,-2.224195094791279,0.6622892386401351,52.0536218089877,FALSE,FALSE,FALSE,0.20749319074757824,0.09894744175741702,0.182380996752056
1,965.36,-533.92,1411.5,-652.33,637,0.9665366771584094,-0.2565284617885133,-0.2594287521597194,461.5862083078306,left,G1D_0_obstacle/WIN_20210314_16_08_37_Pro,1,G1D_0_obstacle/WIN_20210314_16_08_37_Pro_1,0.19961601612358415,0.02601897496900634,0.7472926915744423,0.5886441039824079,Herm 0 obst,0,Herm,obst,21,0.7815527036362264,0.6238392192215112,0.6736454270374713,2.5038705059920874,306.538787559368,FALSE,FALSE,FALSE,0.2013045974425045,-0.07635548317414534,0.18626159330557548
1,967.95,-530.84,1418,-505.44,345,0.9984111609360247,0.05634850236145992,0.056378364241193024,450.76619493923897,left,G1D_0_obstacle/WIN_20210314_16_24_02_Pro,1,G1D_0_obstacle/WIN_20210314_16_24_02_Pro_1,0.023271487786287987,0.2008801924736297,-0.40054024021108614,0.8905059973588039,Herm 0 obst,0,Herm,obst,13,-0.4129762217095543,0.9107418077054006,1.9965158865038963,-2.7722514581219864,248.838308299378,FALSE,FALSE,FALSE,0.20222367287741036,-0.1992497126921684,0.034553811137387196
1,961.93,-529.35,1190.2,-143.79,641,0.5094554778638872,0.8604970168887736,1.0362444547072778,448.0666317636252,top,G1D_0_obstacle/WIN_20210314_16_36_26_Pro,1,G1D_0_obstacle/WIN_20210314_16_36_26_Pro_1,0.07405148620284666,0.18896743028315297,-0.25661361915621717,0.9268710735395467,Herm 0 obst,0,Herm,obst,22,-0.2724336217739882,0.962174579651275,1.846717749280349,2.3812696213679674,313.5633008129,FALSE,FALSE,FALSE,0.20295889316969745,-0.03254940952188474,0.20033184533779272
1,957.93,-527.06,1392.4,-407.79,339,0.9643240370607835,0.2647246712091503,0.2679183963193219,450.54357591691405,left,G1D_0_obstacle/WIN_20210314_16_52_04_Pro,1,G1D_0_obstacle/WIN_20210314_16_52_04_Pro_1,0.1530817521027513,0.13015389217493556,-0.04254860356400942,0.8094000658157198,Herm 0 obst,0,Herm,obst,5,-0.09611018822752834,0.9953707006532133,1.6670550978030556,2.9699330282786303,279.835372043127,FALSE,FALSE,FALSE,0.2009329701047913,-0.08498601024778625,0.18207535950066425
1,960.79,-530.49,684.49,-892.01,495,-0.6072330949530409,-0.7945237368346846,-2.2233697939034265,455.01472547600036,bottom,G1D_0_obstacle/WIN_20210314_17_00_44_Pro,1,G1D_0_obstacle/WIN_20210314_17_00_44_Pro_1,0.20111437031904733,-0.030174847606606093,0.5859370808737978,-0.6914501495987179,Herm 0 obst,0,Herm,obst,1,0.6337210629450554,-0.7735616422624567,-0.8844422384968471,2.909723882201476,283.285102001434,FALSE,FALSE,FALSE,0.20336546259605837,-0.1781133071389398,-0.09814866884954943
1,965.93,-536.21,1337.8,-282.23,336,0.8257802976132257,0.5639919326318528,0.5992119987160368,450.3255903232683,left,G1D_0_obstacle/WIN_20210314_17_12_20_Pro,1,G1D_0_obstacle/WIN_20210314_17_12_20_Pro_1,0.07494577418034895,0.18799731087728427,0.05209564036358486,0.8968177884585401,Herm 0 obst,0,Herm,obst,41,0.04880779190836562,0.9988081895184029,1.5219691357588558,2.4935534638377153,307.129910531872,FALSE,FALSE,FALSE,0.20238541934779325,-0.11297566330416445,0.16791771039877298
1,961.93,-545.36,1368.1,-762.74,317,0.8816706136860885,-0.4718653716500037,-0.4914053070692037,460.68224765015634,left,G1D_0_obstacle/WIN_20210314_17_22_07_Pro,1,G1D_0_obstacle/WIN_20210314_17_22_07_Pro_1,0.007445478998801832,0.20860365358158686,-0.36133365426837594,0.8778936068470464,Herm 0 obst,0,Herm,obst,19,-0.38592777865951616,0.9225289966493907,1.9670096285638639,-2.253974044751622,219.143199896299,FALSE,FALSE,FALSE,0.2087364832632482,-0.1874329749853198,-0.09186838048676368
1,967.95,-529.73,1402.4,-665.49,265,0.9544834962844063,-0.29826373450470933,-0.30287307283106624,455.1676395571197,left,G1D_0_obstacle/WIN_20210314_17_30_52_Pro,1,G1D_0_obstacle/WIN_20210314_17_30_52_Pro_1,-0.022013867263827463,0.1994210310915769,5.931880400432094e-4,0.9522074118048328,Herm 0 obst,0,Herm,obst,39,0.00202839357120364,0.9999979428076443,1.5687679318327599,-2.8407479757208636,252.762869669138,FALSE,FALSE,FALSE,0.2006323951747003,-0.1837781447279295,-0.08049193446487239
1,964.79,-528.2,526.04,-539.64,454,-0.9996602445597005,-0.02606521526555691,-3.1155244859901075,438.8991183632065,right,G1D_0_obstacle/WIN_20210314_17_38_05_Pro,1,G1D_0_obstacle/WIN_20210314_17_38_05_Pro_1,0.03909782289833514,0.19810930658567752,-0.1342449723292479,0.9709748372001413,Herm 0 obst,0,Herm,obst,18,-0.13859049625824005,0.9903497737400129,1.7098343609495936,0.1129698665550114,83.5273034342417,FALSE,FALSE,FALSE,0.2019305254567708,0.19702290470073136,-0.04424830092256738
1,964.79,-529.35,669.05,-871.42,340,-0.6540199371598102,-0.7564773108279441,-2.283682659073024,452.18804993055704,bottom,G1D_0_obstacle/WIN_20210314_17_52_38_Pro,1,G1D_0_obstacle/WIN_20210314_17_52_38_Pro_1,0.029102936271803458,0.19861205976980642,0.18335292145100396,0.8134226458582586,Herm 0 obst,0,Herm,obst,12,0.22379957731484457,0.9746351877465215,1.3450851287476286,-1.083621192564037,152.086920924852,FALSE,FALSE,FALSE,0.20073298479733173,0.10788053588173843,-0.16927941742431285
1,967.08,-532.21,527.76,-399.49,211,-0.9572703630423582,0.289194488261363,2.848207390254336,458.929908373817,right,G1D_0_obstacle/WIN_20210314_18_01_28_Pro,1,G1D_0_obstacle/WIN_20210314_18_01_28_Pro_1,-0.19944222054372013,0.038655140308593836,-0.7578499323184291,-0.0648029240573608,Herm 0 obst,0,Herm,obst,31,-0.9940886254905332,-0.1085716568462612,-3.0328065536882276,1.9729676900319193,336.957278245496,TRUE,TRUE,TRUE,0.20315368371675413,-0.020674170711190088,0.20209898038607604
1,960.21,-535.64,575.24,-762.16,238,-0.7883012282763027,-0.6152895038094446,-2.478839489467899,446.6690176181912,right,G1D_15_obstacle/WIN_20210129_10_52_02_Pro,1,G1D_15_obstacle/WIN_20210129_10_52_02_Pro_1,0.19587210338995506,-0.04354454693033072,0.8260926669317581,0.3841994703709017,Herm 15 obst,15,Herm,obst,30,0.9005562611870441,0.4347394857116298,0.4497489750402585,-1.783800515876532,192.204241052984,FALSE,FALSE,FALSE,0.20065395200138228,-0.15484426913483243,-0.12761371701299434
1,967.08,-537.35,1410.4,-618.01,411,0.9987959718857704,-0.04905717628196071,-0.0490768745089909,450.5981114030551,left,G1D_15_obstacle/WIN_20210129_11_25_07_Pro,1,G1D_15_obstacle/WIN_20210129_11_25_07_Pro_1,0.20688058303159562,0.013959224064243228,0.29831461028864087,-0.7121867399771444,Herm 15 obst,15,Herm,obst,8,0.32760634599065547,-0.9448143108921726,-1.2370273331281527,0.3828458681757345,68.0645475495085,FALSE,FALSE,FALSE,0.20735099607180255,-0.024091393997112718,0.2059466928776584
