2	974.52	534.89	1
3	974.52	536.01	1
4	974.52	536.01	1
5	974.52	536.01	1
6	972.28	536.01	1
7	972.28	536.01	1
8	972.28	533.77	1
9	971.15	536.01	1
10	970.03	536.01	1
11	970.03	536.01	1
12	970.03	536.01	1
13	971.15	532.65	1
14	975.64	533.77	1
15	975.64	541.62	1
16	974.52	539.38	1
17	974.52	540.5	1
18	974.52	540.5	1
19	977.88	538.26	1
20	977.88	538.26	1
21	982.37	534.89	1
22	984.61	539.38	1
23	984.61	539.38	1
24	984.61	539.38	1
25	984.61	539.38	1
26	987.98	540.5	1
27	987.98	540.5	1
28	993.58	540.5	1
29	993.58	540.5	1
30	993.58	540.5	1
31	998.07	541.62	1
32	1011.5	541.62	1
33	1012.6	543.86	1
34	1016	543.86	1
35	1020.5	547.23	1
36	1029.5	547.23	1
37	1029.5	547.23	1
38	1028.4	544.99	1
39	1028.4	544.99	1
40	1028.4	546.11	1
41	1028.4	546.11	1
42	1028.4	549.47	1
43	1028.4	549.47	1
44	1029.5	552.84	1
45	1031.7	552.84	1
46	1034	552.84	1
47	1036.2	552.84	1
48	1037.3	555.08	1
49	1037.3	555.08	1
50	1037.3	555.08	1
51	1038.4	557.32	1
52	1039.6	558.44	1
53	1042.9	560.69	1
54	1045.2	562.93	1
55	1046.3	561.81	1
56	1042.9	556.2	1
57	1044.1	561.81	1
58	1046.3	560.69	1
59	1046.3	560.69	1
60	1046.3	560.69	1
61	1047.4	556.2	1
62	1048.5	556.2	1
63	1057.5	560.69	1
64	1058.6	557.32	1
65	1059.8	555.08	1
66	1062	555.08	1
67	1062	555.08	1
68	1065.4	555.08	1
69	1069.8	553.96	1
70	1069.8	553.96	1
71	1067.6	553.96	1
72	1072.1	552.84	1
73	1072.1	552.84	1
74	1075.5	552.84	1
75	1077.7	553.96	1
76	1083.3	552.84	1
77	1081.1	552.84	1
78	1081.1	552.84	1
79	1085.5	552.84	1
80	1087.8	552.84	1
81	1093.4	552.84	1
82	1093.4	552.84	1
83	1093.4	552.84	1
84	1093.4	551.71	1
85	1096.8	551.71	1
86	1097.9	551.71	1
87	1101.2	550.59	1
88	1102.4	550.59	1
89	1105.7	551.71	1
90	1109.1	551.71	1
91	1111.3	551.71	1
92	1113.6	553.96	1
93	1113.6	555.08	1
94	1115.8	555.08	1
95	1119.2	555.08	1
96	1121.4	555.08	1
97	1123.7	555.08	1
98	1124.8	555.08	1
99	1125.9	555.08	1
100	1125.9	555.08	1
101	1130.4	556.2	1
102	1131.5	556.2	1
103	1130.4	556.2	1
104	1132.6	552.84	1
105	1134.9	552.84	1
106	1141.6	555.08	1
107	1141.6	555.08	1
108	1147.2	555.08	1
109	1147.2	555.08	1
110	1147.2	555.08	1
111	1150.6	553.96	1
112	1158.4	550.59	1
113	1164.1	550.59	1
114	1164.1	550.59	1
115	1166.3	550.59	1
116	1166.3	551.71	1
117	1169.7	551.71	1
118	1170.8	551.71	1
119	1170.8	551.71	1
120	1175.3	548.35	1
121	1178.6	548.35	1
122	1179.8	550.59	1
123	1183.1	551.71	1
124	1184.2	550.59	1
125	1187.6	548.35	1
126	1189.8	547.23	1
127	1191	547.23	1
128	1196.6	547.23	1
129	1199.9	547.23	1
130	1199.9	547.23	1
131	1203.3	549.47	1
132	1204.4	550.59	1
133	1205.5	549.47	1
134	1210	549.47	1
135	1211.2	548.35	1
136	1213.4	544.99	1
137	1215.6	543.86	1
138	1220.1	543.86	1
139	1222.4	546.11	1
140	1222.4	546.11	1
141	1224.6	547.23	1
142	1225.7	544.99	1
143	1228	541.62	1
144	1231.3	540.5	1
145	1235.8	537.14	1
146	1235.8	539.38	1
147	1235.8	538.26	1
148	1236.9	537.14	1
149	1240.3	533.77	1
150	1249.3	530.41	1
151	1249.3	530.41	1
152	1249.3	531.53	1
153	1249.3	528.16	1
154	1250.4	527.04	1
155	1257.1	523.68	1
156	1257.1	523.68	1
157	1257.1	520.31	1
158	1258.3	520.31	1
159	1260.5	520.31	1
160	1263.9	520.31	1
161	1265	519.19	1
162	1266.1	514.71	1
163	1269.5	513.58	1
164	1269.5	513.58	1
165	1270.6	512.46	1
166	1272.8	513.58	1
167	1276.2	512.46	1
168	1280.7	511.34	1
169	1282.9	507.98	1
170	1282.9	507.98	1
171	1284.1	505.73	1
172	1287.4	505.73	1
173	1291.9	505.73	1
174	1291.9	505.73	1
175	1293	503.49	1
176	1294.1	500.13	1
177	1295.3	500.13	1
178	1295.3	500.13	1
179	1298.6	496.76	1
180	1300.9	495.64	1
181	1300.9	495.64	1
182	1300.9	493.4	1
183	1302	492.28	1
184	1306.5	485.55	1
185	1306.5	484.43	1
186	1308.7	483.3	1
187	1309.8	483.3	1
188	1313.2	482.18	1
189	1313.2	481.06	1
190	1315.5	477.7	1
191	1315.5	477.7	1
192	1318.8	476.57	1
193	1321.1	476.57	1
194	1322.2	475.45	1
195	1327.8	473.21	1
196	1326.7	473.21	1
197	1325.5	469.85	1
198	1325.5	469.85	1
199	1328.9	467.6	1
200	1328.9	467.6	1
201	1331.2	465.36	1
202	1331.2	460.87	1
203	1331.2	460.87	1
204	1331.2	460.87	1
205	1339	457.51	1
206	1339	457.51	1
207	1342.4	455.27	1
208	1342.4	455.27	1
209	1342.4	451.9	1
210	1342.4	451.9	1
211	1343.5	449.66	1
212	1343.5	448.54	1
213	1343.5	448.54	1
214	1343.5	448.54	1
215	1343.5	447.42	1
216	1348	444.05	1
217	1346.9	438.44	1
218	1346.9	438.44	1
219	1350.2	433.96	1
220	1350.2	429.47	1
221	1346.9	431.71	1
222	1353.6	430.59	1
223	1352.5	426.11	1
224	1352.5	426.11	1
225	1351.3	424.99	1
226	1351.3	422.74	1
227	1353.6	421.62	1
228	1354.7	419.38	1
229	1354.7	418.26	1
230	1355.8	418.26	1
231	1359.2	416.01	1
232	1359.2	409.29	1
233	1359.2	409.29	1
234	1361.4	405.92	1
235	1355.8	403.68	1
236	1355.8	403.68	1
237	1355.8	399.19	1
238	1362.6	396.95	1
239	1362.6	393.58	1
240	1362.6	393.58	1
241	1362.6	390.22	1
242	1362.6	387.98	1
243	1362.6	386.86	1
244	1362.6	386.86	1
245	1362.6	386.86	1
246	1362.6	382.37	1
247	1362.6	382.37	1
248	1362.6	380.13	1
249	1362.6	376.76	1
250	1362.6	375.64	1
251	1362.6	373.4	1
252	1360.3	372.28	1
253	1359.2	368.91	1
254	1359.2	366.67	1
255	1359.2	366.67	1
256	1359.2	366.67	1
257	1361.4	362.18	1
258	1361.4	362.18	1
259	1361.4	357.7	1
260	1361.4	355.45	1
261	1361.4	355.45	1
262	1361.4	349.85	1
263	1361.4	346.48	1
264	1361.4	346.48	1
265	1361.4	343.12	1
266	1361.4	342	1
267	1360.3	342	1
268	1358.1	338.63	1
269	1356.9	337.51	1
270	1354.7	333.02	1
271	1352.5	333.02	1
272	1352.5	333.02	1
273	1352.5	333.02	1
274	1352.5	330.78	1
275	1352.5	326.29	1
276	1351.3	326.29	1
277	1351.3	324.05	1
278	1351.3	322.93	1
279	1348	320.69	1
